price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,sqft_above,sqft_basement,city,country
225000,3,2.5,2000,2,0,0,2000,0,Maple Valley,USA
270000,3,2,1690,1,0,0,1690,0,Renton,USA
1702500,5,4.5,5190,2,0,2,3390,1800,Mercer Island,USA
536000,3,1.75,1300,1.5,0,0,1300,0,Seattle,USA
585000,4,3.25,2400,2,0,0,2400,0,Woodinville,USA
445000,2,2,1150,,0,0,860,290,Seattle,USA
320000,4,2.25,2310,2,0,0,2310,0,Renton,USA
769900,4,3.5,2730,2,0,0,2400,330,Seattle,USA
557000,4,2.5,2840,2,0,0,2840,0,Kenmore,USA
212000,2,1.5,1020,2,0,0,1020,0,Seattle,USA
376000,3,2,1340,3,0,0,1340,0,Seattle,USA
800000,4,3.25,3540,2,0,0,3540,0,Carnation,USA
2238888,5,6.5,7270,2,0,0,6420,850,Issaquah,USA
324000,3,2.25,998,2,0,0,798,200,Seattle,USA
549900,5,2.75,3060,1,0,0,1600,1460,Seattle,USA
320000,3,2.5,2130,2,0,0,2130,0,Maple Valley,USA
875000,4,2,2520,1,0,0,1400,1120,Seattle,USA
265000,4,1,1940,1,0,0,1080,860,Kent,USA
394950,3,2.5,1350,3,0,0,1270,80,Seattle,USA
842500,4,2.5,2160,2.5,0,0,2160,0,Seattle,USA
368000,3,2.5,1370,2,0,0,1010,360,Seattle,USA
1225000,4,4.5,5420,1,0,0,3890,1530,Redmond,USA
885000,4,2.5,2830,2,0,0,2830,0,Seattle,USA
453246,3,2.5,2010,2,0,0,1390,620,Issaquah,USA
927000,4,2.75,3300,2,0,0,3300,0,Clyde Hill,USA
490000,2,2.5,1230,2,0,0,870,360,Seattle,USA
341000,3,1.5,1720,1.5,0,0,1720,0,Shoreline,USA
235000,1,1,810,1,0,0,810,0,Seattle,USA
1200000,3,1.75,1560,1.5,1,4,1560,0,Mercer Island,USA
560000,3,2,2560,1,0,0,2560,0,Auburn,USA
900000,4,3.25,4700,2,0,0,3420,1280,Bellevue,USA
255000,2,1,1220,1,0,0,770,450,Seattle,USA
1575000,5,2.75,3650,1,0,0,2360,1290,Bellevue,USA
876650,3,3.25,2170,1.5,0,0,1650,520,Mercer Island,USA
540000,4,2.25,2540,1,0,0,1450,1090,Duvall,USA
350000,2,1,910,1.5,0,0,910,0,Seattle,USA
750000,4,2.5,2980,2,0,0,2890,90,Bellevue,USA
582000,4,1.75,2120,1,0,1,1190,930,Seattle,USA
1315000,4,3.5,3460,2,0,0,2560,900,Seattle,USA
372500,5,3,2480,1,0,0,1300,1180,Seattle,USA
410000,3,2.25,2200,2,0,0,2200,0,Maple Valley,USA
360000,4,2,1730,1,0,0,1010,720,Seattle,USA
1015000,3,2.5,2920,1,0,4,1800,1120,Seattle,USA
225000,3,1,990,1,0,0,990,0,Renton,USA
647000,4,2.5,3040,2,0,0,3040,0,Sammamish,USA
950000,5,3,4530,1.5,0,0,3200,1330,Woodinville,USA
185000,3,1.5,1370,1,0,0,1370,0,Auburn,USA
335000,3,2.5,1940,2,0,0,1940,0,Renton,USA
210000,3,2.5,1040,2,0,0,720,320,Seattle,USA
522000,4,2.25,1800,1,0,0,1360,440,Kirkland,USA
770000,3,1.75,1720,1,0,0,1720,0,Seattle,USA
499950,3,1,980,1,0,0,760,220,Seattle,USA
751000,4,2.5,3110,2,0,0,3110,0,Redmond,USA
330000,5,3,,1,0,0,1250,850,Burien,USA
465000,3,1.5,2020,1,0,0,1190,830,Kirkland,USA
850000,4,1.75,2350,1,,0,2350,0,Mercer Island,USA
947500,4,2.25,3290,1.5,0,0,3290,0,Mercer Island,USA
302000,5,2.25,2180,2,0,0,2180,0,Maple Valley,USA
500000,2,2.25,1290,3,0,0,1290,0,Seattle,USA
201000,3,1,1460,1,0,0,1460,0,Kent,USA
265000,2,1,1290,2,0,0,1290,0,Redmond,USA
870300,4,2.5,,1.5,0,0,1690,660,Seattle,USA
339000,3,1,1080,1,0,0,1080,0,Shoreline,USA
690000,4,2.5,2670,2,0,0,2670,0,Issaquah,USA
788000,4,3.25,3680,2,0,0,2840,840,Issaquah,USA
315275,3,1.75,1440,1,0,0,960,480,Seattle,USA
505000,4,1.75,1940,1,0,0,1030,910,Seattle,USA
368000,3,1,1280,1,0,0,1280,0,Woodinville,USA
947500,3,2.75,2980,1.5,1,2,2180,800,Burien,USA
156000,3,1,970,1,0,0,970,0,Federal Way,USA
610000,4,3,2110,1.5,0,2,1640,470,Seattle,USA
420000,2,2.5,1480,3,0,0,1480,0,Redmond,USA
192000,2,1,,1,0,0,700,0,Normandy Park,USA
910000,3,2,,1,0,0,1350,1350,Seattle,USA
1300000,4,3.25,2330,2,0,3,2330,0,Seattle,USA
1346400,5,1.75,3380,1,0,0,1690,1690,Clyde Hill,USA
840000,4,2.75,2600,1.5,0,0,1620,980,Seattle,USA
300000,2,1.75,1360,1,0,0,860,500,Seattle,USA
505000,4,2.5,2780,1,0,0,1590,1190,Kirkland,USA
110000,3,1,1250,1,0,0,1250,0,Maple Valley,USA
746000,3,2.5,2620,2,0,0,2620,0,Bellevue,USA
211000,3,1.5,1350,1,0,0,1350,0,Burien,USA
675000,4,3,2400,1,0,0,1200,1200,Seattle,USA
734200,4,2.5,,1.5,0,0,1680,1080,Seattle,USA
1225000,4,2.25,3070,,0,3,1870,1200,Mercer Island,USA
615000,2,1.75,2040,1.5,1,3,2040,0,Vashon,USA
630000,4,2,1770,2,0,0,1770,0,Seattle,USA
1264000,4,3.75,3490,2,0,0,3490,0,Bellevue,USA
301500,2,1.5,830,2,0,0,830,0,Seattle,USA
369000,2,2.5,980,2,0,0,670,310,Seattle,USA
635000,3,2.5,1570,3,0,0,1570,0,Seattle,USA
1033888,4,3.25,3270,2,0,0,3110,160,Redmond,USA
383000,4,2.5,2160,2,0,0,2160,0,Maple Valley,USA
1050000,4,3.75,3280,2,0,0,2320,960,Kirkland,USA
455000,4,2.5,3360,2,0,0,3360,0,Renton,USA
819900,5,2.75,,2,0,0,3150,0,Redmond,USA
625000,3,3.5,1810,2,,0,1440,370,Seattle,USA
651000,4,2.5,2740,2,0,0,2740,0,Sammamish,USA
480000,5,4.75,3830,1,0,0,2130,1700,Woodinville,USA
757000,3,3.25,3190,2,0,0,3190,0,Issaquah,USA
460000,3,2.25,2350,1,0,0,1390,960,Kenmore,USA
267345,4,2.25,2510,1,0,0,1610,900,Federal Way,USA
530000,2,2,1680,1,0,0,1680,0,Redmond,USA
449500,3,2,1770,1,0,0,960,810,Shoreline,USA
289000,3,1,1090,1,0,0,1090,0,Renton,USA
373000,5,2.5,3001,2,0,0,3001,0,Kent,USA
525000,5,3,2450,,0,0,2450,0,Seattle,USA
777000,3,3.25,3610,2,0,0,2440,1170,Issaquah,USA
550000,4,2,2250,1,0,0,1200,1050,Bellevue,USA
523000,3,1.5,1240,1,0,0,1240,0,Bellevue,USA
628000,4,2,2260,1,0,0,1430,830,Seattle,USA
581000,4,1.75,2090,1,0,0,1070,1020,Redmond,USA
245000,5,1.75,2020,1,0,0,1220,800,Seattle,USA
415000,3,1.75,1960,1,0,0,980,980,Seattle,USA
1895000,5,2.25,3120,2,0,0,3120,0,Yarrow Point,USA
225000,3,1.5,1250,1,0,0,1250,0,Kent,USA
287000,3,2.25,1490,1,0,0,1170,320,Duvall,USA
799200,6,3,2890,2.5,0,0,2290,600,Seattle,USA
239950,3,1,1900,1.5,0,0,1900,0,Auburn,USA
591000,3,1.75,1680,1,0,0,870,810,Seattle,USA
700000,3,2.5,2030,2,0,0,2030,0,Bellevue,USA
475000,4,2.5,3740,1,0,0,2260,1480,Renton,USA
575000,3,1.75,1580,1,0,0,1180,400,Seattle,USA
771000,3,2.25,1780,1.5,0,0,1390,390,Seattle,USA
155000,2,1,910,1,0,0,910,0,Seattle,USA
550000,7,4,3440,2,0,0,3440,0,Seattle,USA
645000,3,2.5,1740,2,0,0,1740,0,Bellevue,USA
464000,5,2.5,3400,1,0,0,1700,1700,Shoreline,USA
1050000,4,3.25,4400,2,0,0,4400,0,Sammamish,USA
350000,3,2.5,2010,2,0,0,2010,0,Vashon,USA
591000,4,2.25,2710,2,0,0,2710,0,Woodinville,USA
2555000,4,2.5,5300,2,1,2,4570,730,Seattle,USA
717000,3,1.5,1310,1,0,0,1090,220,Seattle,USA
225000,4,1.5,1950,1.5,0,0,1950,0,SeaTac,USA
225000,3,1,1040,1,0,0,1040,0,Seattle,USA
345000,3,1.75,1090,1,0,0,1090,0,Kirkland,USA
230000,2,0.75,650,1,0,0,650,0,Seattle,USA
385000,3,2,1480,1,0,2,740,740,Seattle,USA
90000,2,1,790,1,0,0,790,0,Kirkland,USA
860000,4,2.5,,1,0,2,2290,1270,Bellevue,USA
675000,4,2.5,3000,2,0,0,3000,0,Newcastle,USA
975000,4,2.5,3490,2,0,3,3490,0,Bellevue,USA
780000,3,1.75,2340,1,0,0,2340,0,Mercer Island,USA
370000,3,1.75,1650,1,0,0,1060,590,Shoreline,USA
665000,3,2,1940,1.5,0,0,1150,790,Seattle,USA
675000,5,3,3410,1,0,0,1870,1540,Redmond,USA
620000,3,1,1710,1.5,0,0,1710,0,Seattle,USA
1105000,4,1.5,2740,2,0,0,1930,810,Seattle,USA
450000,3,2.75,1250,2,0,0,1040,210,Seattle,USA
450000,3,2.25,2450,1,0,0,2450,0,Covington,USA
530000,3,,1690,1,0,0,1690,0,Bellevue,USA
635000,4,1.75,1950,1,0,0,1370,580,Bellevue,USA
580000,5,2,2290,1,0,0,1190,1100,Bellevue,USA
1550000,5,3.25,,1,0,2,2000,1370,Mercer Island,USA
285000,3,1,1090,1,0,0,1090,0,Burien,USA
375000,3,1,1190,1,0,0,1190,0,Normandy Park,USA
1400000,5,4.25,3530,2,0,0,3530,0,Mercer Island,USA
560000,3,1,1440,2,0,0,1440,0,Seattle,USA
405000,4,1.75,2180,1,0,0,1090,1090,Lake Forest Park,USA
413000,4,1,1410,1,0,0,810,600,Seattle,USA
287600,3,2.5,1950,2,0,0,1950,0,Auburn,USA
1680000,5,3.25,4860,2,0,2,3820,1040,Mercer Island,USA
225000,3,1,1660,1,0,0,1100,560,Auburn,USA
319000,3,1,1390,1,0,0,1390,0,Woodinville,USA
322500,3,2,1350,1,0,0,1350,0,Duvall,USA
570000,3,2,1530,1,0,0,1530,0,Seattle,USA
465000,3,1.5,1270,1,0,0,1270,0,Seattle,USA
435000,4,2.25,2140,2,0,0,2140,0,Snoqualmie,USA
502000,4,2.5,2040,2,0,0,2040,0,Kenmore,USA
525000,3,3.5,2876,2,0,0,2360,516,Woodinville,USA
525000,3,2.5,1580,2,0,0,1010,570,Seattle,USA
660000,4,3.5,3400,2,0,0,3400,0,Snoqualmie,USA
870000,4,2.5,3520,2.5,0,0,2650,870,Seattle,USA
650000,4,2.5,2210,2,0,0,2210,0,Seattle,USA
505000,4,2.5,,2,0,0,2790,0,Renton,USA
330000,3,2.5,1450,1,0,0,840,610,Seattle,USA
385000,4,1.75,1620,1,0,0,860,760,Seattle,USA
306000,3,1.5,1220,3,0,0,1220,0,Seattle,USA
546000,3,1.75,2000,1,0,0,1110,890,Seattle,USA
925000,4,2.5,2190,2.5,0,0,2190,0,Mercer Island,USA
542000,4,1.75,1900,1,0,0,950,950,Bellevue,USA
800000,3,1,1700,1.5,0,0,1700,0,Seattle,USA
620000,5,2.5,2540,2,0,0,1760,780,Seattle,USA
175000,2,1,1170,1,0,2,1170,0,Des Moines,USA
740000,5,5,5774,1,0,2,4490,1284,Federal Way,USA
345000,3,2.25,2120,2,0,0,2120,0,Renton,USA
510000,3,1.75,,1,0,0,1450,720,Sammamish,USA
530000,4,2.75,2450,1,0,0,2450,0,Normandy Park,USA
155000,2,1,700,1,0,0,700,0,Renton,USA
266000,3,2.5,1780,1,0,0,1400,380,Kent,USA
257200,3,2,1850,1,0,0,1150,700,Auburn,USA
265000,3,2,1570,1,0,0,1570,0,Auburn,USA
372220,3,1,1290,1,0,0,980,310,Seattle,USA
337500,5,2,1700,1,0,0,1000,700,Seattle,USA
582500,2,1.5,1159,1,0,0,1159,0,Seattle,USA
489200,3,2.75,1850,1.5,0,0,1850,0,Kirkland,USA
405100,2,1,840,1,0,0,840,0,Seattle,USA
372977,3,2.5,1690,2,0,0,1150,540,Issaquah,USA
310000,3,1,1050,1,0,0,1050,0,Kenmore,USA
538000,3,1.75,,1.5,0,0,1100,300,Seattle,USA
1400000,3,2.5,2550,2,0,2,2550,0,Seattle,USA
317000,3,2.5,1840,2,0,0,1840,0,Maple Valley,USA
702500,3,1.5,2360,2,0,0,1930,430,Seattle,USA
565000,4,2.5,2240,2,0,0,2240,0,Newcastle,USA
723000,4,2.5,2700,2,0,0,2700,0,Issaquah,USA
766950,3,2.5,3030,1.5,0,0,3030,0,Woodinville,USA
682000,3,1.75,1830,1.5,0,2,1830,0,Seattle,USA
325000,3,2.5,2220,2,0,0,2220,0,Kent,USA
543000,3,2.5,2090,1,0,0,1360,730,Shoreline,USA
525000,3,1.75,1600,1.5,0,0,1600,0,Seattle,USA
364000,4,1.75,,1,0,0,1340,670,Shoreline,USA
394475,2,1,830,1,0,0,830,0,Seattle,USA
316000,4,2.5,2010,2,0,0,2010,0,Auburn,USA
339950,3,1,1050,1.5,0,0,1050,0,Seattle,USA
486000,4,2.5,2150,1,0,0,1420,730,Fall City,USA
160000,3,1,860,1,0,0,860,0,Kent,USA
930000,3,2.5,3100,1,0,0,3100,0,Shoreline,USA
139000,3,1,1100,1,0,0,1100,0,Auburn,USA
562000,3,1.5,1830,1,0,0,1830,0,Bellevue,USA
299000,2,1.75,1250,1,0,0,1250,0,Federal Way,USA
511000,3,2.5,1820,2,0,0,1820,0,Kenmore,USA
499000,3,2,2090,1.5,0,0,2090,0,Ravensdale,USA
356000,3,3.5,2100,2,0,0,2100,0,Tukwila,USA
470000,4,2.5,2310,2,0,0,2310,0,Duvall,USA
715000,4,2.25,2060,1,0,0,1360,700,Seattle,USA
1120000,4,2.25,4470,2,0,0,4470,0,Woodinville,USA
458000,3,1,1660,1,0,0,1060,600,Seattle,USA
966000,5,4.5,3810,2,0,0,3810,0,Sammamish,USA
305495,3,1.75,2110,,0,0,2110,0,Renton,USA
543000,2,2,2370,1.5,0,0,1600,770,Issaquah,USA
340000,3,2.25,1970,2,0,0,1970,0,Renton,USA
633100,4,2.5,2470,2,0,0,2470,0,Redmond,USA
310000,3,1,1480,1,0,0,1480,0,Shoreline,USA
349950,5,3,2257,1,0,0,1363,894,SeaTac,USA
267800,2,1,700,1,0,0,700,0,Shoreline,USA
234000,4,2,1630,1,0,0,1050,580,Auburn,USA
740000,4,2.5,3430,2,0,0,3430,0,Kirkland,USA
607500,5,1.75,2220,1.5,0,0,1420,800,Seattle,USA
223000,3,1.75,,1,0,0,1340,0,Auburn,USA
400000,2,1,980,1,0,0,860,120,Seattle,USA
802000,3,2.5,2580,2,0,0,2580,0,Redmond,USA
253000,4,2.5,2230,2,0,0,2230,0,Covington,USA
1058000,4,2,2290,1,0,0,2290,0,Bellevue,USA
300000,3,1,1260,1,0,0,1260,0,Seattle,USA
625000,4,2.75,1680,1,0,0,1680,0,Redmond,USA
707000,4,3.25,3200,2,0,0,3200,0,Sammamish,USA
950000,4,2.5,3320,2,0,0,3320,0,Bellevue,USA
420000,4,2.5,3040,2,0,0,3040,0,Auburn,USA
498000,4,2.75,2270,1,0,0,1290,980,Kirkland,USA
450000,3,2.5,2910,2,0,0,2910,0,Federal Way,USA
955000,5,2.25,2510,2,0,0,2510,0,Mercer Island,USA
215000,2,1,1240,1,0,0,1240,0,Tukwila,USA
437000,3,2.75,,2,0,0,2580,0,Renton,USA
773000,3,2.75,2470,2,0,0,2470,0,Issaquah,USA
1222500,4,3.5,4910,1.5,0,0,3110,1800,Sammamish,USA
256883,3,2.5,1690,,0,0,1690,0,Federal Way,USA
592500,4,2.5,2240,1,0,0,2240,0,Sammamish,USA
252350,3,2,1650,1,0,0,1160,490,Renton,USA
370000,4,2.5,2710,2,0,0,2710,0,Auburn,USA
465750,3,1.5,1260,1,0,0,1260,0,Bellevue,USA
185000,3,1,1150,1,0,0,1150,0,Seattle,USA
582800,4,2.75,2550,1,0,0,1440,1110,Sammamish,USA
245000,3,1.75,1490,1,0,0,1490,0,Kent,USA
302000,4,1.75,2020,1,0,0,1010,1010,Renton,USA
451555,2,1,1320,1,0,1,1320,0,Seattle,USA
250000,3,,,1,0,0,1230,0,Renton,USA
255000,4,2.5,2070,2,0,0,2070,0,Federal Way,USA
840000,4,1.75,2930,1,0,3,1670,1260,Seattle,USA
190000,3,1,1090,1,0,0,1090,0,Federal Way,USA
349950,3,1,1400,1,0,0,1400,0,Seattle,USA
613000,4,2,1550,1.5,0,0,1550,0,Seattle,USA
300000,3,1,1220,1,0,0,1220,0,Shoreline,USA
455000,3,2.5,1870,1,0,0,1470,400,Kirkland,USA
335000,3,2.25,2150,2,0,0,2150,0,Tukwila,USA
197500,3,1,980,1.5,0,0,980,0,Seattle,USA
412500,3,1.5,1490,1,0,,1490,0,Redmond,USA
395300,3,1.5,1120,1,0,0,1120,0,Bellevue,USA
342400,3,2.25,1180,2,0,0,1180,0,Kenmore,USA
749400,4,2.5,3240,2,0,0,3240,0,Redmond,USA
316500,4,2.5,2150,2,0,0,2150,0,Kent,USA
390000,3,2.5,2240,2,0,0,2240,0,Kenmore,USA
225000,3,2,1400,1,0,0,1150,250,Renton,USA
550000,3,2.25,1980,1,0,0,1980,0,Redmond,USA
280000,3,1,1330,1.5,0,0,1330,0,North Bend,USA
1255000,4,2.5,3200,2,0,0,3200,,Seattle,USA
575000,2,1,1490,1,0,0,,400,Seattle,USA
1000000,5,4.25,3920,2,0,0,2900,1020,Bellevue,USA
585000,5,1.75,2000,2,0,0,2000,0,Seattle,USA
620000,4,2.5,2680,2,0,0,2680,0,Issaquah,USA
204700,4,2,1670,1,0,0,1670,0,Auburn,USA
695000,4,3,3150,2,0,0,3150,0,Sammamish,USA
689900,4,3.25,2740,2,0,0,2060,680,Issaquah,USA
375000,4,1.75,1890,1,0,0,1250,640,Shoreline,USA
475000,7,3.5,2870,1,0,0,1520,1350,Seattle,USA
215000,3,1,1160,1,0,0,1160,0,Maple Valley,USA
2100000,4,1.75,3550,2,0,0,3550,0,Medina,USA
790000,3,1.75,1790,1,0,2,1350,440,Seattle,USA
350000,3,1.75,1680,1,0,0,1070,610,Duvall,USA
695000,3,2.5,4560,2,0,0,3800,760,Sammamish,USA
263000,3,2.25,1590,2,0,0,1590,0,Federal Way,USA
400000,3,1,1630,1,,0,1630,0,Shoreline,USA
525000,3,2.5,2700,2,0,0,2700,0,Woodinville,USA
349950,3,2.5,1700,2,0,0,,0,Renton,USA
1085000,4,3.25,3740,1,,0,2000,1740,Woodinville,USA
744000,4,3,1980,2.5,0,0,1980,0,Seattle,USA
312500,2,1,880,1,0,0,880,0,Seattle,USA
240000,3,2,,1,0,0,700,700,Shoreline,USA
495000,4,2,2050,1.5,0,0,1210,840,Seattle,USA
580050,3,2.5,2360,2,0,3,2360,0,Seattle,USA
640000,4,2,2560,1,0,0,1890,670,Seattle,USA
417000,3,1.5,1340,1,0,0,1340,0,Bellevue,USA
174950,3,1,1060,1,0,0,1060,0,Covington,USA
295000,3,1.5,850,1,0,0,850,0,Seattle,USA
423000,4,1.75,1880,1,0,0,1010,870,Kirkland,USA
839000,3,1,1230,1,0,0,1230,0,Bellevue,USA
343000,4,1.75,2290,1,0,0,1340,950,Seattle,USA
467000,3,1,1660,1,0,0,1000,660,Seattle,USA
512500,3,2.5,1840,2,0,0,1840,0,Seattle,USA
575000,4,2.5,3020,1,0,0,1600,1420,Lake Forest Park,USA
465000,3,1.75,1410,1,0,0,1410,0,Seattle,USA
270000,3,1,1010,1,0,0,1010,0,Renton,USA
340000,3,1.75,1960,1,0,0,980,980,Seattle,USA
765000,5,3.75,3580,2,0,0,3190,390,Issaquah,USA
497000,4,2.5,2240,2,0,0,2240,0,Seattle,USA
803100,4,2.5,3310,2,0,0,3310,0,Redmond,USA
344000,3,2.5,1232,3,0,0,1232,0,Seattle,USA
828950,4,3.5,3930,2,0,1,2820,1110,Issaquah,USA
386380,3,2.5,1720,2,0,0,1720,0,Redmond,USA
312000,3,2.25,1490,2,0,0,1220,270,Seattle,USA
720000,3,2.5,3150,2,0,0,3150,0,Fall City,USA
914500,4,2.5,3950,3,0,0,3950,0,Sammamish,USA
819995,5,2.75,3030,2,0,0,3030,0,Newcastle,USA
252700,2,1.5,1070,1,0,0,1070,0,Kent,USA
437500,3,2.5,,2,0,2,2320,0,North Bend,USA
350000,1,1,700,1,0,0,700,0,Seattle,USA
619000,3,2.5,2720,2,0,0,2720,0,Snoqualmie,USA
408200,3,2.5,1800,2,0,0,1800,0,Seattle,USA
451000,3,1.75,1560,1.5,0,2,1000,560,Seattle,USA
317000,3,2,1760,1,0,0,1060,700,Renton,USA
799000,4,3.25,3120,2,0,0,2370,750,Seattle,USA
720000,2,,2020,1,0,3,1700,320,Seattle,USA
490000,3,2,1450,1.5,0,0,1450,0,Seattle,USA
239900,4,2.25,1860,1,0,0,1120,740,Federal Way,USA
446000,4,2.25,2270,1,0,0,1290,980,Kirkland,USA
275000,3,2.5,1480,2,0,0,1480,0,North Bend,USA
239950,5,1,1460,2,0,0,1460,0,Tukwila,USA
248000,4,3.5,1850,2,0,0,1130,720,Federal Way,USA
619500,3,2.5,2170,2,0,0,2170,0,Issaquah,USA
363750,3,1.75,1726,2,0,0,1726,0,Vashon,USA
385000,3,1.75,1180,1,0,0,940,240,Sammamish,USA
370000,4,,1370,1,0,0,900,470,Kirkland,USA
425000,3,2.5,2670,1,,0,2670,0,Kent,USA
342000,3,1,1260,1,0,0,720,540,Seattle,USA
345000,4,1,1980,1.5,0,0,1980,0,Renton,USA
724800,3,2,2050,1,0,0,1180,870,Seattle,USA
725000,5,2.75,2830,2,0,0,2830,0,Redmond,USA
605000,2,1,910,1,0,0,910,0,Seattle,USA
350000,4,2.5,2440,2,0,0,2440,0,Maple Valley,USA
785000,3,2,2180,1,0,0,1100,1080,Seattle,USA
250000,3,2,1900,1,0,0,950,950,Maple Valley,USA
565000,3,2.25,1520,3,0,0,1520,0,Seattle,USA
875000,3,2,2220,1,0,2,1220,1000,Seattle,USA
862500,4,2.75,3280,2,0,0,3280,0,Woodinville,USA
400000,3,2.5,2740,2,0,4,2740,0,Kent,USA
282613,2,1,830,1,0,0,830,0,Shoreline,USA
174500,2,1,1010,,0,0,1010,0,Des Moines,USA
306500,3,2.25,2060,1,0,0,1560,500,Federal Way,USA
445000,3,2.25,,2,0,,1990,0,Woodinville,USA
433000,4,2.5,2280,2,0,0,2280,0,Renton,USA
306000,3,2.5,1870,2,0,0,1870,0,Kent,USA
620000,3,2.25,1720,1.5,0,0,1450,270,Seattle,USA
245000,2,1,870,1,0,0,870,0,Seattle,USA
238000,3,2,1020,2,0,0,720,300,Seattle,USA
523000,3,1.5,1260,1.5,0,0,1260,0,Seattle,USA
522500,3,2.5,2370,2,0,0,2370,0,Snoqualmie,USA
180000,3,1,1000,1,0,0,1000,0,Seattle,USA
375000,3,1.5,1100,2,0,0,940,160,Seattle,USA
249000,3,2.25,1440,1,0,0,940,500,Kent,USA
730100,4,,3120,2,0,0,3120,0,Issaquah,USA
551000,2,2,2260,1,0,0,2260,0,Bothell,USA
375000,4,2.5,2790,2,0,0,2790,0,Des Moines,USA
540000,1,1,1140,1.5,0,0,1140,0,Seattle,USA
605000,3,2.25,1290,2,0,0,1290,0,Seattle,USA
205000,5,1.75,1730,1,0,0,1050,680,Covington,USA
645000,4,2.5,3160,2,0,0,3160,0,Sammamish,USA
314000,4,2.5,2340,2,0,0,2340,0,Maple Valley,USA
330000,3,1.5,1170,1,0,0,1170,0,Bellevue,USA
490000,2,1,1160,1,0,0,1160,0,Seattle,USA
445000,3,3,1970,1,0,0,1970,0,Kenmore,USA
2000000,5,4.25,6490,2,0,3,3940,2550,Mercer Island,USA
377500,3,2.25,1410,2,0,0,1290,120,Issaquah,USA
480000,4,2.5,2430,2,0,0,2430,0,Snoqualmie,USA
804995,5,1.5,3360,2,0,0,3360,0,Sammamish,USA
341000,3,2.5,1480,2,0,0,1180,300,Seattle,USA
675000,5,2.5,3200,2,0,0,3200,0,Snoqualmie,USA
611000,3,2.5,2134,2.5,0,0,2134,0,Issaquah,USA
379950,3,3.25,1860,3,0,0,1860,0,Shoreline,USA
1270000,4,3,5520,2,0,3,3570,1950,Bellevue,USA
500000,2,2.5,1310,2,0,0,1160,150,Seattle,USA
410000,3,2,1700,1,0,0,890,810,Seattle,USA
415000,3,2.5,2480,2,0,0,2480,0,Renton,USA
297000,5,2.5,1970,2,0,0,1970,0,Enumclaw,USA
575550,4,2.5,2060,1,0,0,1440,620,Redmond,USA
534640,3,2.5,2130,1,0,0,1210,920,Woodinville,USA
352500,3,2.25,1410,1,0,2,1170,240,Snoqualmie,USA
488000,2,2,1360,1,0,0,780,580,Seattle,USA
732000,3,2,1940,1,0,0,1940,0,Bellevue,USA
215000,2,2.25,1610,2,0,0,1610,0,Renton,USA
592500,2,2,1420,1.5,0,2,1420,0,Seattle,USA
290000,4,2.5,1700,2,0,0,1700,0,Kent,USA
475000,2,1,1490,1,0,0,860,630,Seattle,USA
320000,3,2.5,2680,2,0,0,2680,0,Federal Way,USA
1216000,4,2.5,3190,1,0,3,1680,1510,Bellevue,USA
290000,5,1.5,2120,1.5,0,0,2120,0,Renton,USA
487250,4,2,1690,1.5,0,0,1550,140,Seattle,USA
339000,4,2.5,1830,2,0,0,1830,0,Maple Valley,USA
440000,2,1.5,1010,1.5,0,0,1010,0,Seattle,USA
366500,4,2.75,2070,1,0,0,1120,950,Shoreline,USA
462000,3,1.5,1710,1.5,0,0,1410,300,Seattle,USA
560000,4,1,1660,1.5,0,0,1260,400,Seattle,USA
285000,4,1.75,2080,1,0,0,1040,1040,Seattle,USA
280000,3,2.5,1270,2,0,0,1270,0,North Bend,USA
210000,3,1,1080,1,0,0,1080,0,Seattle,USA
690000,3,2,1610,1.5,0,0,1610,0,Seattle,USA
256500,2,1,1120,1,0,0,1120,0,Vashon,USA
411000,4,2.75,2500,2,0,0,2500,0,Seattle,USA
215000,3,1,970,1,0,0,970,0,Kent,USA
762000,5,2,3370,1.5,0,0,2140,1230,Seattle,USA
359950,3,1,1290,1,0,0,1290,0,Auburn,USA
480000,4,3.5,3370,2,0,3,3370,0,North Bend,USA
1405000,4,3.5,3410,2,0,0,3410,0,Bellevue,USA
390000,4,2.5,2490,2,0,0,2490,0,Auburn,USA
413500,2,1,770,1,0,0,770,0,Seattle,USA
285000,1,1.5,810,2,0,0,810,0,Kirkland,USA
475000,4,2.5,3060,1,0,0,1700,1360,Shoreline,USA
386591,3,2.5,1690,2,0,0,1150,540,Issaquah,USA
524950,3,1.75,1890,1,0,0,1290,600,Seattle,USA
241000,2,2,1470,2,0,0,1470,0,Maple Valley,USA
461000,2,1,1060,1,0,0,1060,0,Seattle,USA
810000,4,2.5,3480,2,0,0,3480,0,Woodinville,USA
885000,4,2.75,2730,1.5,0,0,1550,1180,Seattle,USA
247000,3,2.25,1580,2,0,0,1580,0,Federal Way,USA
296500,3,2.75,2170,1,0,0,1380,790,Kent,USA
141800,2,1,930,1,0,0,930,0,Renton,USA
333000,4,2,1580,2,0,0,1580,0,Seattle,USA
602000,5,1.75,3290,1.5,0,0,3290,0,Redmond,USA
565000,4,2.25,2110,2,0,0,2110,0,Issaquah,USA
373000,3,2.5,1670,2,0,0,1670,0,Woodinville,USA
588000,3,2.25,2030,1,0,0,1190,840,Redmond,USA
485000,3,1,1500,1.5,0,0,1370,130,Seattle,USA
482500,3,2.25,1450,2,0,0,980,470,Seattle,USA
